bh,kh
739060,3259037472
739071,3259555776
739074,3259607264
731144,3552186567
731190,1264874816
731129,3552330647
737085,3547771671
737086,1533276374
737089,2567705963
731437,3375227383
731462,3552647991
731363,1531620214
739045,3665015527
731606,3547952711
739051,3549062183
740893,3686225383
733703,3057238373
731724,3551896967
1382703,3220636684
1382697,1727409099
1382859,3164638261
1382938,3452859275
731602,3549143431
740898,3686459319
740963,3375897191
740982,3686137143
752185,3559732912
752190,1727447867
752193,1300328899
752189,3559058336
731422,3377186375
731397,3375315863
731500,3375263095
731454,2569437323
731457,1533382742
731549,3553040375
731449,3375361783
731446,3377318023
731536,3377491719
1380514,1021059835
1380513,3546975491
1385455,2911801115
1380604,3546528787
1380605,4213712686
1380616,3309071386
753306,3559601344
731821,3686386839
753308,3559294400
731843,3377529335
731816,3686224215
733236,1528921620
731842,3548936311
731981,3552433143
1402371,1726755787
1402372,3559427776
1402373,3377498503
1402374,3417653831
1402375,1264833152
1402376,3377218343
1402377,3551895223
1402378,3546925427
1402379,3547635031
1402380,1528717556
1402381,3559839072
1402382,3546593619
1402383,3553239047
1402384,3546652967
1402385,3255439920
1402386,4213958094
1402387,3559358640
1402388,3560762432
1402389,3559118752
1402390,3546765091
1402392,3549881319
1402393,3558954240
1402394,3559919808
1402395,3559078608
1402396,3377389079
1402397,3560803920
1402399,4213879694
1404704,3938061360
1404706,3937817040
1404713,3277193248
1404716,3937551216
1404717,3560306112
1404718,3937449952
1404726,3937799600
1404730,3551606919
1404714,3551123463
1404732,3551090311
1404733,3551576615
1404734,3937460160
1404736,3937638928
1404735,3551208183
1404737,3557877024
1404738,3937715888
1404739,3551248487
731555,3548731783
731621,3548772343
734859,3553018023
740316,3686376455
735025,3377506055
735628,3552881015
735625,3545025207
734944,3552818407
734945,1528549940
1394337,3685463543
1394394,3937435840
1394399,3685003351
1394401,3685262711
1394402,3937631808
1394409,3685442087
1394712,3937757824
1394720,3685039287
1394731,1300424659
1394733,3685023527
1391907,3560372672
1391908,3560004448
1391918,3559420528
1391919,3560011888
1391924,3937655648
1391927,3700102807
1391928,3560797264
735119,3377443111
735172,3552368103
1394510,3935089552
1394515,3685075543
1394516,3937699296
1394517,3685452711
1392324,3937990512
1392341,3559888448
1392349,3685201175
1392350,3558640240
1392351,3685296999
1392354,3558627104
133821,2567108075
754683,3559777104
1373230,3558964896
1373305,3560791024
1373309,1423483046
732153,3375187687
732382,2911898171
1371838,3559437584
732621,3552401831
128779,1727834443
1394818,3685469927
1394820,3938333456
1394821,3560431120
1394822,3559983472
1394825,3685444327
1394829,3929627520
1394831,3558514272
1394833,3685503303
1394832,3559660784
1394836,3685037895
1394837,3685029415
1394838,3560380352
732513,3376486055
1382632,3546975459
1382660,3221229468
1382678,3277442688
1382728,3994746066
740812,3665029527
742987,3559788784
732692,3665084039
1380505,0313590402
1380566,4214035422
1380506,1727441579
1380563,3546734003
1381168,3319726876
1381171,1424841222
733041,3547976423
733044,1021627099
1372107,3559130272
1380158,3996271346
733114,1533354630
733186,1529058148
733204,1528882740
733212,1298514323
733031,3552332407
733082,3375283591
733122,3663914631
733148,3552374503
733639,1528584772
733225,1528907204
733101,3546822583
733206,1528665572
733208,1529468820
733209,1529741428
733210,3055364389
733221,1528759284
733249,1528850436
733106,3660644567
733243,1529700324
1402462,3559384416
1394527,3560233104
1394528,3685041415
1394531,3685079767
1394360,3685267719
1394361,3685168471
129390,1021883403
733382,1528395444
733476,1528568660
733527,1528759748
733575,1528686260
733578,3055364405
733582,1529530660
1383429,3546399539
1372733,3453175019
733535,1529130596
1372744,3253228236
1383509,3546681539
734131,3548856263
734142,1533071254
734234,1364834614
734124,3553189879
734125,1299662131
734451,3935618176
734609,3548765223
1391055,3938168256
1391075,3937623472
735990,3548887111
736033,3377387031
745700,3686484343
748842,3558980576
736075,3686006743
750700,1727852507
750713,3559853200
1402461,4213502030
736323,3553198679
1384946,3393177639
1384966,4215567518
1384973,3546685811
1384975,3164137749
1385026,3546275987
1385057,3319770572
1385067,3993903954
1385069,3163886053
1385070,3546907491
1381076,3316987884
1372066,3559248496
1381061,3318457500
1381079,4213800478
745697,3559409088
745727,3559820736
745731,3559426336
1372469,3559800848
1372471,3559854192
1372472,3559011248
745667,3559394800
736665,3552450791
745660,3551865831
737119,1727654603
737166,1726756299
737172,3377316583
737174,3552537399
735576,3253300112
737258,3377179703
737276,1727843243
737525,2567140523
1394023,3937867936
1394026,3560031824
1394028,3938040432
1394046,3560629936
1394052,3560087200
1394053,1424599686
1394056,1300604451
1394059,3560003376
1394060,3560227408
1394062,3560607312
1394063,3560258192
1407930,4141848406
1407974,4141846166
737618,3255063152
737619,3548772791
1401845,3377552919
745930,3163872501
1402032,3546551667
1402075,1727813419
1402080,3164514501
1402457,3546252723
737729,1021121483
737863,3551917383
737866,3377861303
737875,3552810967
737879,3552536615
737986,3546740535
129422,3559804736
129507,3559576176
129524,3559610496
1391136,3685454455
1391144,3685451815
1391146,3685027335
1391145,3927867312
1391148,3685212231
1391153,3685076055
1391159,3685295367
1391164,3937973856
1391165,3685154183
1391166,3937673024
1382755,3316963868
738258,3547962071
746389,3560802704
746406,1345693319
738516,3377386983
1394217,3935072864
1394313,1345803223
1394344,3938305744
1394347,3935123344
1394349,3937388896
1394348,3935329184
1394351,3935110032
1394352,3935413872
1394353,3560467984
1394358,3560037168
1372068,1365144086
1372161,1365877430
1372062,3560867952
739191,3255686752
1380086,3994450162
1380525,4213172798
1380526,4213143278
1380535,4213170974
1380552,4213200750
1380634,3164494533
128837,2911836107
1380633,3546585507
737019,3258996272
737028,3260044016
739350,3663938967
739104,1529593860
739099,3260094272
739106,1298637123
1402502,3309227530
739219,1528587796
1402522,1264762176
1402575,1300160099
739362,1528909156
739367,3377312151
739368,3260316352
739199,3551334055
739207,1529085028
739397,1528989188
133783,1727053659
133785,1727827931
748449,3559750128
748243,1365665494
748398,3559752720
748414,3559277056
1408706,4142228278
1408708,4142309990
1398185,4213039886
1408709,4142769542
1395858,2140988343
1395861,1059948173
1395863,3559758352
1408711,4142204918
1398192,3559774048
748378,3548724711
748382,3552302967
748422,3559422720
748444,3559697520
748445,3559888112
741661,3665032167
741660,3664900231
741664,3665130007
741706,2567093323
754309,3559232992
741942,3687157079
741975,3664949271
731847,2568586795
741775,3559302336
128958,3559700880
1372555,4213143614
741750,1727474491
741778,3559838336
729955,3377128743
729985,3377151207
729929,3377229799
729930,3375913319
730053,3552135303
730020,3377862055
730024,3375273399
730106,3552406023
1378079,0484530652
1378099,4213533790
732669,3552458439
1372123,1727895531
754305,1299032387
1372122,3560838256
1372127,3559915952
729737,3377280343
729831,3377249063
729693,3548775383
729722,3375395639
729754,3546719671
729757,1021676379
729814,3377893975
729760,3549096983
731123,1021163947
731161,3686346183
732081,3548744663
732767,3377907015
730025,3552230839
729896,3552305719
729978,3377493479
732736,3377555703
1380918,3559769840
1380916,4215544366
1380976,3664984183
1380977,3317694572
730139,1533358102
732231,3665113575
729947,3420225687
1377289,3699497399
1377333,3163914981
730265,3549095479
730286,3665081959
1382902,3164423109
732089,3375350439
732226,1020579355
730339,3375285319
737041,3544999319
737044,3664068359
730613,1533633446
737064,3686452791
737152,3551864679
730898,3548881031
1372151,3559083744
1372207,3559819424
1372210,3560773024
1402600,4216452558
1402608,3547044275
1402651,3551886087
1402679,3377531271
1402689,1058893309
1402694,4215492990
1402703,3254142042
1402727,3664186535
1402734,1529509188
1402765,0647182477
1402766,3664902647
1381159,1021673739
753374,3559230864
1381156,3164315445
753450,
753445,3559269824
129444,3559245296
129448,3559072592
1371828,3559600624
36359,2990769591
129315,3560898368
754004,3559514128
754009,3559640224
753455,3559412832
753423,3559512384
753481,1021671643
753729,3560034416
753727,3559488160
753818,3559514032
741860,3686937159
741930,3549237319
741911,3559448336
741918,3560848272
741965,3559097216
742057,3683497111
742058,3686440087
742061,1533983270
742108,3551898839
742195,3559833536
742116,3552643191
742147,3687146183
742285,3686091767
742156,1727891067
1396566,3546516739
1396579,3164413333
1396581,1528972772
1396602,4213650766
1396603,3546627315
1396610,3377459351
1396611,3559843952
1396612,1264570832
1396613,3559719216
1396614,3559305680
1396615,0512669884
1396616,3546685671
1396617,3546364467
1396618,3164557125
1396621,3687080231
1396622,3552548087
1401666,1264876352
1393969,3560082368
1402585,3309089050
1402596,3559678560
1402767,1533029830
1402768,3377215959
1402769,4215508350
1402770,3377175287
1402849,3559008896
1402854,3559915776
1402898,3316054012
1402946,3377942199
1402977,1289454803
742411,3559644336
742278,3559636976
742279,3686301303
742466,3686277943
742471,3687133367
742569,1424115942
742567,3686435015
742611,3560740976
742616,3686964567
742656,3560808288
742665,3559012432
742761,3664938567
743004,3377146119
742435,3664905623
742459,1264618128
742438,3549038487
742941,3559820064
1403418,3548790999
1372313,3559303568
1403419,3559397936
1403420,1532444214
1403421,3559028368
1403422,3546465971
1403423,4213888862
1403424,3553028519
1403425,3453535371
1403426,3559164816
1403427,3686967223
1403428,1264800768
1403429,3546561875
1403430,3560439280
1403432,3665002023
1403433,2911603515
1403434,3559106512
1403435,3559286576
1403436,3546664179
1403437,3164601781
1403438,3546828579
1403440,3559914656
1403439,3559003696
1403441,1528568628
1403442,1727899131
1403443,3687092231
1380103,3318902060
1380102,3220715820
1380104,3318492636
1383684,1299293267
1380148,3164118917
1380177,1021459035
1384929,4213735758
1384977,3546780483
1385013,1021849755
129314,3558969008
1372560,3559609968
1372561,3559901024
1372558,4215565662
1372460,3559769520
1380339,1727637963
128813,1727879531
1372543,0104765310
1385592,1294729005
1380690,3558990000
1380753,3316513084
748505,3559382880
687718,4213530574
1394923,3560218224
1394924,3937722736
1394925,3938177312
1394937,3938159040
1394938,1300292179
1394942,3560106704
1394945,3685336503
1394946,3937763968
1394949,3685260935
1403444,1298667987
1403445,3559462672
1403446,3664946119
1403447,3550062503
1403449,3547354103
1403450,3559328400
1403451,1422894758
743730,3664944119
1403452,1264733360
1403453,3375229879
1403454,1422730646
1403455,3163923749
1403456,3549169015
1403457,3164482373
1403459,3552119943
1403460,0423033382
1403461,3686007527
1403462,3546535443
1403463,3553022631
1403464,3687072263
1403465,3682730487
1403466,3546402115
744059,3664895303
744064,3665004647
744002,1727215611
744029,3277424064
744017,1365614038
1376513,4213840430
1384042,0903067886
1374204,4213002782
1374348,4213019310
1374387,4213208142
128900,1532794550
752266,3559563440
128901,1363108454
744322,3545068727
744209,3552858071
744255,3552290823
744258,1289378563
744233,3546674535
744238,3687022087
745489,1020210779
745443,3663945671
745517,2141251127
745511,3559020992
745549,3686083575
745582,3683152535
745580,3686052167
745420,3559299984
745419,3558981280
745523,2141106327
745524,3560869088
745539,3686055607
1383389,4213030510
1394335,3935060288
745506,3560850048
745507,1364972310
748983,3559688192
745570,1727847499
745576,3686249175
755603,1021118747
1394113,3700038727
1394114,1366334102
1394126,3559628288
1394129,3928503024
1394130,3938291040
1394128,3551358247
1394131,3937882352
1394132,3560304032
1394134,3937477088
1394135,3550977495
1394136,3560545248
1394137,3937653104
1394138,3550954135
1394142,1533636934
1382806,4213060862
1382805,4212571518
1383640,4213169326
1403467,3686251943
1403468,3551884023
745632,2140980983
745635,3686235719
1403469,3375262999
745633,3559800736
1403470,3552483319
1403471,3559171232
1403472,3560818800
1403473,3995495458
1403474,3453295675
1403475,3559520976
1403476,1727865611
1403477,3375229703
1403478,3546549219
1403479,3559590880
1403480,3164629221
1403481,3377284999
1403482,3560850464
1403483,1530164356
1403484,3164224661
1403485,3552640887
1403486,3552384119
1403487,3560814592
1403488,3656426807
133801,1727685915
133802,1727455579
750769,3559339840
745771,3559315664
745712,3686265463
745772,3559589712
752693,3559392848
752707,4213181902
747626,3559720336
1403490,4213224206
1403491,3559061248
1403492,3559358944
1403493,3164209973
1392437,3551130439
1403494,3559006864
1392438,3550916279
1403495,3164288613
1403496,1530430422
1403497,1528869076
746135,1727894299
1373271,3559334768
746150,3559439600
1373334,3559526400
746720,3559253648
746798,3687000999
746784,3559121488
746783,3687177079
746812,3686141831
746644,1264518656
750726,3559578944
750762,3560808624
1403514,3375271383
1403515,3221584092
1403516,3164558597
1403517,3664935287
1403518,1528644292
1403519,3550859639
1403520,3559365376
1403521,3560872320
1403522,3546762727
1403523,3375321319
1403524,3994456258
1403525,1051897789
1403526,3686185735
1403527,3375243415
1403528,3164430133
1403530,4216422686
1403529,3687135303
1403531,3260336752
1403532,3319554188
1403533,1058967085
1403534,3559292832
1403535,3164257093
1403536,3686980199
1403537,3546879939
1403538,3375284135
1403539,3164582325
1403540,1264848016
1403541,2141401975
1403542,3686085863
1403543,4215522958
1403544,3559429616
1403545,3552041607
1403546,1531752742
746877,3559324144
747018,3559179200
747123,3559416768
747459,3665103687
747461,3549501991
747486,1264763744
1387443,3559594128
751312,3559724672
1378083,4213072990
751323,3560849488
751324,3559798832
751348,3559874304
752245,1021653195
128796,1021726443
751810,3560756304
1384011,4213573646
128874,2567356619
128875,1727814907
128876,3452931627
1403547,3559060880
1403548,3551937815
1403549,3682699895
1403550,3552802375
753384,3559869712
1403551,3377219191
1373398,4215536606
1403552,3559599168
1403553,3560026128
753390,3559053040
1403554,3552102599
1403555,2567941563
1403556,4215550430
1403557,3559461344
1403558,3549879351
1403559,1532794870
1403560,1529731140
753478,3559727984
1403561,3546653491
1385433,1021676955
1403562,3164459829
1403563,3163927749
1403564,3377202839
1403565,3552668279
753511,3559826784
1403566,3559257312
1403567,1528800820
1403568,3377359319
1403569,1266532944
1403570,3559260464
1403571,3547004803
1403572,1423359638
1403573,1294296413
1403575,3163908789
1403576,1727948535
128815,1727053899
1372525,4213282798
1372645,3559638880
752341,3559684624
744226,3656893239
744478,3559619168
744525,3683495399
753314,1533083190
753408,2567382763
753762,3559885856
753759,3559601904
1373392,3559578384
753763,3559545744
1373507,3559730240
1373513,4213158094
1373524,
748568,3559524176
748590,3559339600
748593,3559424160
748591,3559467376
748600,3559229760
748732,3559924256
748595,3558984480
748710,3559029792
748712,3559134912
753414,3559075920
1390957,3551598375
1390961,3937870880
1390962,3551357495
1390964,3551679095
1390966,3551604135
1390970,3551369175
1390993,3938091264
1391000,3938220608
1391030,3560621888
1380528,3995223906
748838,1532340118
748872,1727030011
753602,1364205862
753603,3559153856
1403577,2911638475
1403578,3549155175
1403579,1020944875
1403580,3546586243
1403581,1295428909
1403582,3553037927
1403583,3546430883
1403584,1528807012
749159,3559559184
1403585,3377466743
1403586,3559030416
1403587,3164305045
1403588,1726902859
1403589,3547740567
1403590,3664942439
1403591,3220958460
1403592,3546739267
1403593,3559410000
1403594,3560789984
1403595,3559595984
1403624,3552240775
1403626,3559887952
1403628,3559646656
1403629,3546766935
749016,1364980902
749019,3560871408
1403630,3686171095
1403631,3559234672
1403632,3686019799
1403633,3133420867
1403634,3164478005
749050,3559873584
1403635,3309428250
1403636,1533510102
1403638,3375256119
1403639,3164061653
1403642,2567308027
1403643,1021215051
1403645,4212917422
749266,3560757984
1403414,3659272503
753636,1727667179
753684,3559761168
753686,3559195312
133800,3453336699
749300,3558985536
1372646,1366285174
749189,2567101931
753578,3559171504
753575,1365671750
753579,3559249312
753576,3559843712
749209,1299252739
749625,2567694379
749633,3559482848
749632,3559250944
749635,3559496016
1396348,0028052280
749291,3559011552
1372455,3559560192
1403622,3546843427
1396351,1528413684
1396337,2785218359
1372479,3559691088
1372478,3315425932
1372475,3559682688
1372480,3558268976
1403623,3664981671
1403625,3551875175
1403627,4213954014
754348,3559363104
754350,3559022928
749717,3559012944
754377,3560823680
1373199,1290784435
750048,3559552656
750074,3559439760
749931,3559866224
750784,3559068800
754361,3559271248
754390,3559248112
1383393,4213517342
750941,3559698560
1384495,3546451523
133848,1727432427
133850,3559758848
129317,3559051504
129332,2568320779
129346,3559342448
1380564,3420116023
1403895,3559039904
1380630,3163907285
1380702,4213234526
1380703,3219969212
1380732,3546310067
129451,1300311155
129474,3559461408
129492,3559330880
129491,3559403312
1380140,4213653774
1380139,3164511861
1371880,3558990448
1380153,4213107230
1371890,3559199680
1371984,3559172448
1371801,3559251648
1371802,3559385808
1371812,3559886464
1371870,3559391104
1371874,3558967328
1371946,2913161291
1371923,3559547472
1371920,3559605856
1371928,1727607275
1371934,3560864384
1371938,3559846032
750862,3559235264
750867,3559640864
750929,2567177339
754191,3559236640
754196,3559280384
750917,3559256656
754355,3559652144
750982,3559490000
751052,3560893328
751101,3559606000
750972,3559731808
751032,3560890336
751036,3559771968
751035,3559788336
751040,3558956832
751042,3559740480
754201,1366571430
754388,3559631744
751179,3559534944
1372748,3559272832
754864,3559471312
754867,1727052539
751098,3559038784
751095,3559023744
754878,3560823504
754922,3559116304
751472,3560747760
751477,3559020496
751653,2567177291
751640,1300007091
751740,3559858192
751468,3558969904
753152,3560880384
1384127,3220475740
1384044,2745202412
1374151,3315786108
1374152,1727076091
1374154,4213789198
1384047,1364821286
753959,3559336832
1384081,1021505579
1384082,4213597646
751629,3559034688
1384083,4213203182
1384084,3274204416
1384113,0344995531
751660,1727466731
751449,3559447312
1372750,3560770960
751615,3559207616
751736,3559489856
751773,3558954000
751777,3559080160
751794,3560018624
752019,3559233648
1410895,4142356918
1411079,4142954166
1411081,4142490806
1405837,4143045078
1405840,4142933174
1405841,4141932022
1405842,4142259606
1405843,4142526870
1405844,4143027590
1405845,3934108704
1405846,4143045894
1405847,4142358166
1405849,4142728518
1405848,4142956102
1405850,4141826214
1405851,3277900960
1405852,4142504022
1405853,4141968902
1405854,3278004016
1405855,4142955142
1405856,4143038934
1405858,3277667664
1405859,4142500534
1405860,3277998320
1405857,4142219094
1405861,4142916310
1405862,4142472550
1405864,4143068582
1405838,1532343526
1405839,4142326982
1405889,4142593878
1405890,4141812294
1405893,4142363238
1406528,4146829734
1406530,4142754358
1406531,4142743750
1406532,4142954854
1406533,4142194614
1406546,4147189110
1406547,4146795142
752006,3559476064
1403855,3251925396
751850,2567099163
751865,3559421200
752176,3559776208
751767,3559131216
752167,3560886528
752021,3559764384
752032,1300617539
752074,1532685110
752098,1533713238
752288,3559222912
752289,3559387376
1403739,4213970206
1403742,3547139479
755358,3559443840
755372,3559074624
751614,3559108768
752366,3559080672
752383,3559721984
752401,3559275664
752406,3559170704
752458,3560739872
752456,3559685248
752250,3559208320
752249,3559106624
752443,3559709024
752310,3559751216
752392,3559360144
755680,3559051568
755685,3559201408
752397,1423360902
752351,3559005440
752367,3559568048
1372757,2567836027
1372820,3559228048
1372822,1727451931
752412,3559309088
1372844,3559003616
129191,1365346166
129193,3559074496
129190,3560913152
752424,3559820400
129404,3559658048
1379257,4213190734
1379261,3546835299
1379282,3996012450
752357,3559757920
752671,1345869975
752676,3559683600
752504,1532470918
1372723,3558996512
1372722,3312469082
752643,3559174000
128910,1422787590
752977,2911919099
753226,3560892032
752844,3559661664
128897,3559144256
1372091,3558436192
753035,3559840512
753192,3559544368
753228,3559184928
1372093,3560787360
1371807,3559461216
753135,1727848779
752997,3560836800
752998,3559550960
733790,1529377700
753032,3559682016
753162,3559502480
753217,3559206592
753219,3559234720
1383324,3546402691
753076,3559329472
1404167,3163951333
1404168,3546559811
1404169,3560793808
1372021,1532391766
1404170,3560009792
753150,1344881575
1404172,3560139184
753832,3559267712
753136,3559787264
753185,3560878144
753187,3560885440
1371857,3560825104
1371859,3560845952
753166,3559104400
1371887,3559660448
1371884,3559395760
753216,3559706656
753158,3559284544
1372074,3559561984
1404007,3546928451
1372114,3559510000
1404009,1528469108
753198,3559416800
1404374,3274278224
1404369,3560262528
1404373,3559845040
1404377,3560175328
1404378,3560303520
128967,3559831840
128969,3559627504
1374262,4213859918
753583,3559427728
753581,1727589755
753667,1727849675
1381751,1365796214
753617,3559281184
753666,1727402795
753785,3559129392
753788,3559666736
753790,3559133152
1374160,3665066455
1374163,3546604547
753707,3559566496
753880,3559113760
1373229,4216445006
753843,3559832384
753854,3559404512
1374127,4213696094
1374129,3546537091
1374130,4213259294
753791,3559224992
753963,3453125931
1374164,2891825691
753806,3559258224
753836,3559305312
753848,3559311264
753850,3936301696
1380100,3164313301
1380101,1366107510
1373269,3559046784
1380096,1061484141
753882,3559567392
128920,3559089568
1404367,3560346064
1404368,3560169536
754079,3559581984
753987,3559387584
753988,3560899824
753985,3559097728
754105,3558574256
1375547,3560860016
1375543,1299129491
1374231,1727853691
1406674,4142563846
1406675,4141838086
1406679,4142759686
1406677,4142513702
1406682,4142338790
754114,3559732736
1381758,3121266496
1406687,1422945030
1381788,4213530030
1374124,1300082739
1374329,3546821139
1374361,4213522062
1374419,4213565854
1374414,3309753530
1374421,4124834002
1376358,0914017422
1376477,3552650343
1403923,1529533204
1377331,4213485326
1403939,3559848544
1403943,3164129253
754075,3559135056
754250,3559372224
1372198,3559724688
1372267,1534055206
1374026,4213618158
1374193,3546431363
1374198,4212612158
1373244,3559036576
754242,3558983456
1374196,3546559603
1374195,1365027670
1374245,3311327610
1374234,3546310467
1394326,3933972624
754220,3559654096
754227,3559768192
1383288,4213166190
1383404,1299796387
754516,3559088496
1375620,2567119787
1374170,1727212859
1374173,3546545459
1374176,4213017598
1374172,3221957980
1374175,0526235371
754597,3559249760
754628,3559334528
754573,3559054864
1381071,4213667454
1404030,3682898551
1381775,3546697427
754587,1365928390
754662,3560865008
754840,1532413398
754843,3558994928
754902,3559083152
754897,3559578880
754677,3559102048
754731,1727675211
754835,3559731536
754781,3559167616
1379703,3546724515
1408020,4142621126
1379728,3418786103
753753,3559229552
1404137,0313253394
1375542,3559245008
754909,3560824944
754912,3559320560
1375604,0345265307
1381766,1899429762
754929,1021299803
755048,3559433744
1372716,3546900019
755114,3559032480
1372715,2566958795
754892,3558972816
754895,3559386480
754983,3560881312
755000,3559070192
754927,3559508960
754926,3559782896
754944,3559104848
1404086,3552412375
754916,3559141104
1404085,3552475319
1404087,3560736848
755101,3559548400
1404089,3252509876
755121,1021126747
755124,3560675696
755117,3559253824
754972,1300128179
1375114,4213504270
755001,1727399115
755042,1364884694
755073,3559789600
755062,1726755723
755221,3559867776
755212,3559920352
1375551,3560804784
1375673,3164316453
755024,3559834912
755171,3559507792
755178,3559372896
755022,1363498838
1376555,4213036238
1376579,3546855299
755191,3559369984
755051,3559569600
755165,3558087952
755166,3559273344
1383413,3546693971
755187,1533820150
755137,3559395904
755320,3559627264
1404380,3560420960
1384016,3221753052
1384222,4213993470
755354,1533384838
755432,3559265328
1384220,3995681538
755409,3558951424
1404184,3560120304
1383296,1298339619
1404189,1300355171
1404193,3687075831
1404194,3560376576
1404195,3937744816
755555,3558998112
1404196,3560815056
1404197,3551926311
1404198,3560025696
1404199,2990790807
1404200,3686407607
1383368,3546278339
1383378,4213270030
1383377,2913110155
755447,3559162880
755577,3559417104
755639,1288874019
1373250,1363771526
1373270,3559645024
1373337,1365984230
1373338,3559870304
1373248,3559046640
1373251,3559758608
1373356,2913174107
1373355,3559910240
1373357,3559837776
1391014,3937757920
1391016,3938059216
1391017,3938219536
1391019,3937522208
1391021,3937550208
1391022,3558238304
1373232,1423504118
1389524,3938022128
1389525,3551645943
1389527,3559929280
1389536,3551313127
1389538,3273778448
1389539,3551314727
1389543,3558504304
1389544,3551200455
1373284,3559776816
1404240,3937646560
755565,1424893654
755677,3559079600
755778,3559821680
1378088,4212988766
1378104,0902688782
1384791,3164251941
755967,3559193504
755968,3559365024
755954,3559234784
754830,3559492288
755749,3560894608
755800,3558988704
1404493,3937763456
1404494,3560135280
1404495,3937947952
1404496,3559279584
1404497,3559995040
1404498,3937614992
1404499,3937702640
1404500,3558633920
1404502,3937946928
1404501,3560440128
1404503,3938253776
1404504,1289773603
1404505,3938005680
1404506,3937624352
1404507,3276928640
1404508,3560407600
1404510,1300492467
1404509,3937839968
1404514,3938321104
755802,3559003264
755805,3559012176
128976,3560913200
1384925,3164504117
1377267,3546341091
1377269,3471957635
129032,3453376603
1384934,3546959219
129163,3560883184
129100,3558163840
129200,3558980096
129112,3559876048
129116,3559842944
129154,3559195296
129179,3559684800
1380276,3664932615
129256,3559403600
129259,3560867568
1410631,4141803926
1410667,4142211446
1410669,4142926422
1410718,4142575974
1410723,4142245670
1410752,4142541862
1410919,4142755510
1410924,4142101286
1410982,4147104630
1410983,4141902694
1410984,4141898678
1410985,4147337846
1410095,4142284534
1410979,4143076182
1410980,4142631334
1411018,4143077814
1410684,4141955478
1410683,4143033174
1410843,4142768982
1410853,4142542566
1410854,4143020134
1410749,4141897734
1411075,4142850118
1411076,4141824582
1411078,4143006742
1411080,4142719798
1410798,4142307510
1410844,4142317846
1410845,4142457094
1410846,4141857382
1410094,4141957606
1410991,4142089654
1410992,4141841078
1411002,4141966406
1404349,3273631152
1395920,3552782503
1395921,3377160023
1395923,1528792036
1395927,4212978446
1395932,3309812890
1395928,3559564016
1380111,1058736797
1380113,3251955252
1372030,3560876352
1383688,3546640739
1372002,3559645120
1404667,3560628704
1404672,3937609504
1404673,3559931280
1372255,3558967440
1372265,3560829952
1404674,3938206832
1372266,2568446139
1404675,3937825888
1404676,3559938608
1404677,3937630144
1372327,3559123232
1404678,3560118992
1404679,3560431024
1404681,3937937440
1404680,3560243024
1404682,3560035136
1404683,3560213568
1404684,3937589280
1372142,3559148880
1404487,3937832160
1404488,3938333808
1404489,3937460112
1404492,3937466960
1404519,3937636624
1404526,3560516752
1372187,3560900704
1404525,3937636208
1372205,3559453376
1404527,3559639632
1372242,3559132656
1372302,3559315568
1404554,3937550512
1372232,3559854496
1404557,3685199063
1404558,3937726928
1404559,3685507735
1404560,3539851488
1404561,3685074039
1404562,3937676928
1404563,3938236448
1404564,3938057104
1404565,3937798032
1404180,3938183968
1373348,0903241278
1373375,3559468624
1373377,3559102336
1372329,3559144240
1404183,3937669328
1404186,3937594528
1404188,3938131008
1404191,3937443120
1404381,3937680656
1404387,3937993248
1404243,3938353824
1404370,3560517008
1404438,3937578032
1404446,3938093360
1404454,3937906976
1404458,3938211872
1404462,3937727056
1373413,1728039083
1404480,3937604464
1404482,3937745984
1404485,3938264896
1404486,3938101664
1404490,3559308368
1372258,3559332368
1372259,3559800752
1373246,3559262688
1404547,3685487191
1372372,3558998832
1372377,3559146816
1372389,3560863712
1372431,3559331168
1372591,3559073696
1372633,3546546307
1394370,3937978672
1394371,3560292128
1394369,3935426032
1394372,3559984544
1394375,1424504054
1390977,3937509184
1391191,3938095712
1391227,3559092752
1372854,3559437984
1372971,3558820784
1372973,3935601408
1372955,3559791680
1372957,3559132672
1372798,3546792659
1372801,3559770880
1372821,3220796572
1372825,3546569971
1372837,3559162448
1372863,0313547986
1377562,3111540834
1386664,1298507635
1386105,3559131872
1387141,3560864528
1404151,1346438727
1373026,3558557568
1373130,3559472112
1382674,3546809603
1373078,3164211541
1382977,3251954564
1373171,1727060987
1404605,3685325943
1373050,3559650704
1404608,3685275959
1404609,3557739632
1404611,3685131735
1404612,3937529456
1404615,3937619296
753916,3559318304
1404617,3937835424
1404618,3685299559
1404619,3937686576
1404620,3937656208
1404621,3550011847
1404111,3938239184
1373068,3560872768
1404854,3937443696
1404856,3685511991
1404857,3937796768
1404858,3559965856
1404859,3937601440
1404862,3685187095
1386820,3559318160
1387127,3560816976
1387363,3559372912
1404770,3937995040
1387399,3559228800
1404771,3937772432
1404773,3560534032
1404772,3559972176
1404774,3559982464
1382568,3546261619
1382576,4213461374
1382610,4212997806
1382552,1727228043
128841,1727261611
1387327,3559415168
1387328,3559821568
1384460,2913157771
1384459,1300287939
1384683,3546829635
1385538,4213255294
1373352,2566977099
1373310,3559853520
1373315,3163889813
1373316,3835034471
1373331,2567540043
1373358,3552896343
616155,1021492827
1373453,0104919150
1383507,4087334258
1373528,4213765902
1383508,3163956165
1373686,3552316119
1373435,3220745404
1373436,4213719838
1373471,3682932359
1373488,3559463840
1373644,3377379511
1373640,3559554800
