zgbh,icid
1970472   ,1764659771
1970473   ,1784319867
1970482   ,1764929947
1970485   ,1765093467
1970491   ,2051873840
1970498   ,2069194496
1970502   ,2067001936
1970509   ,1579826832
1952557   ,1578439520
1952561   ,2051281776
1952562   ,2066980592
1952564   ,1782571163
1970511   ,2053112368
1970514   ,1766606827
1970531   ,2061203920
1970536   ,2054438624
1970541   ,2062058608
1970542   ,2061386800
1970552   ,2071069312
1970559   ,2052010768
1970561   ,2047102544
1970563   ,1789643915
1970565   ,2052376368
1970571   ,2050955136
1970572   ,1782371531
1970575   ,2064255984
1970576   ,2048415280
1970577   ,2071065136
1970591   ,1789907227
1970592   ,1766844187
1970602   ,1768507454
1970605   ,2066539904
1970606   ,2061720160
1970607   ,2065311296
1970609   ,2048928720
1970610   ,2068770272
1970617   ,2066703904
1970623   ,2066481200
1970635   ,2065841792
1970643   ,2066026032
1970650   ,1789188475
1970654   ,2069295168
1970655   ,1324107511
1970656   ,2061232928
1970659   ,1788209739
1970666   ,1766853003
1970669   ,2052244720
1970671   ,2053137136
1970674   ,1781303083
1970675   ,2053193472
1970681   ,2048777600
1970688   ,1578738256
1970704   ,2064556704
1970707   ,2066036624
1970711   ,2067405856
1970712   ,2061184448
1970714   ,1786546283
1970715   ,1766590011
1952571   ,2066505136
1970722   ,1787606955
1970723   ,1782829883
1970725   ,1770872427
1970726   ,1788997611
1970735   ,1767446283
1970739   ,1584081680
1970740   ,1764850603
1970746   ,2063035152
1970754   ,2048502544
1970755   ,2057950816
1970756   ,1767399051
1970758   ,1788211851
1970759   ,2067011136
1970761   ,2051308288
1970769   ,2053734800
1970780   ,1788272459
1970786   ,2061216880
1970789   ,1580771008
1970791   ,1770287099
1970805   ,1790276187
1970807   ,1768045387
1970808   ,2048389264
1970812   ,2062778256
1970834   ,2067165984
1970835   ,2054362832
1970836   ,2064732672
1970837   ,2069574096
1970840   ,2060234016
1970841   ,1768559659
1970842   ,1782946171
1970852   ,1112034078
1970853   ,1781038235
1970854   ,1770673835
1970856   ,2058503968
1970860   ,1578508912
1970862   ,1789881707
1970864   ,2016406891
1970866   ,1797866106
1970872   ,2057069840
1970874   ,1789539163
1970876   ,2068991728
1970885   ,2057057024
1970889   ,2048832560
1970891   ,2064455968
1970892   ,1781969819
1970894   ,1784710443
1970897   ,2063003920
1970899   ,2048341232
1970906   ,1110764910
1970907   ,1786033531
1970909   ,2063988768
1970913   ,2064461584
1970916   ,2066171760
1970921   ,2067206288
1970924   ,2062625712
1970927   ,2068805312
1970932   ,1766076539
1970937   ,2064535376
1970946   ,1324571559
1970952   ,2047853104
1970953   ,2062515232
1970967   ,1798826041
1970968   ,2058347872
1970984   ,2066502016
1952578   ,1771225515
1952580   ,1786902859
1952585   ,2047974672
1952589   ,2064832112
1952591   ,2065594320
1970996   ,2064272256
1970997   ,1786600651
1971001   ,2059310144
1971002   ,2061644096
1971007   ,2066122112
1971010   ,2059199632
1971011   ,2048071520
1971014   ,1768156571
1971016   ,1767813243
1971017   ,1789834539
1971020   ,1788830843
1971021   ,1112163118
1971022   ,2070968720
1971023   ,2064515504
1971025   ,2071063488
1971027   ,2051037568
1971030   ,1789296219
1971032   ,2070706112
1971033   ,2064900720
1971041   ,2061575200
1971043   ,1109820942
1971044   ,1780885739
1952592   ,2102001984
1952601   ,2064715248
1971048   ,2048889088
1971049   ,1568313376
1971050   ,1780947739
1971051   ,1781765723
1971053   ,1790153611
1971064   ,2061569040
1971066   ,1768849499
1971067   ,1767424459
1971077   ,2066888656
1971080   ,2058519104
1971086   ,2057118912
1971087   ,1790494523
1971090   ,2061807920
1971093   ,2069009968
1971094   ,1788496523
1971096   ,2048635456
1971097   ,2060108432
1952604   ,2105745200
1971100   ,2066623648
1971108   ,2059252336
1971113   ,1768114731
1971116   ,2062698016
1971128   ,1257265143
1971129   ,2056553424
1971130   ,2066707904
1971140   ,1767982715
1971146   ,2067768960
1971148   ,2048518736
1971153   ,2059537712
1971159   ,2062569120
1971160   ,1767941643
1971163   ,2066051696
1971169   ,2100035952
1971171   ,2060848032
1971172   ,2103986704
1971174   ,2062284720
1971181   ,1788326443
1971184   ,2051577440
1971186   ,1766689803
1971193   ,2064857440
1971201   ,1766759387
1971202   ,2098876448
1971208   ,1787752651
1971215   ,2068915824
1971216   ,1578637600
1971217   ,2052797424
1971232   ,2063104144
1971233   ,2048590176
1971234   ,2103869088
1971235   ,2103901920
1971236   ,2105438672
1971240   ,2105065440
1971245   ,2105753984
1971246   ,2103433664
1971247   ,2068013936
1971256   ,2069415216
1972590   ,2065916544
1952606   ,1768734667
1971257   ,1577837712
1971258   ,2064280944
1971260   ,1782198571
1971264   ,1057934487
1971267   ,2061785728
1971276   ,2060110720
1971287   ,2061741520
1971288   ,2066197008
1971290   ,2064541168
1971293   ,2068775248
1971299   ,1789778747
1971300   ,2048348528
1971302   ,1813201162
1971305   ,2062732208
1971406   ,2105025840
1952624   ,2061173568
1952625   ,1359543130
1952627   ,1811166906
1971317   ,2051308592
1971319   ,2062680096
1971323   ,1789385243
1971343   ,2062102384
1971351   ,1111634606
1971352   ,2065608992
1971359   ,1766697115
1971373   ,1789780107
1971376   ,2049399904
1971387   ,1766843499
1971388   ,2069061808
1971389   ,2069664912
1971393   ,2064508720
1971395   ,1789553851
1971411   ,2066563728
1971414   ,1789609931
1971417   ,2066707024
1971423   ,2066313312
1971430   ,2066963728
1971431   ,1789547131
1971438   ,1567512624
1971443   ,1762449386
1971445   ,2099463360
1952632   ,1786942107
1952633   ,2061815600
1952640   ,1324551367
1952641   ,1786092299
1952642   ,1789041851
1971449   ,2061895296
1971454   ,1584104432
1971457   ,2070106640
1971459   ,2063943024
1971460   ,2067143328
1971462   ,2058806016
1971463   ,2065120720
1971464   ,2051621888
1971466   ,2069725392
1971480   ,2064559936
1971481   ,2048800944
1971488   ,1790316811
1971489   ,2048914768
1971490   ,2065392272
1971491   ,1789023771
1971493   ,1578056400
1971495   ,2053805552
1971498   ,2047757040
1971503   ,1767153771
1971505   ,2048627136
1971518   ,1798636649
1971520   ,1789869435
1971542   ,2066688816
1971558   ,1788556027
1971559   ,2058203392
1971572   ,2066709952
1971573   ,2048888208
1971575   ,2066493312
1971576   ,1780615563
1971591   ,2051616208
1971599   ,1452140407
1971608   ,1785555371
1971625   ,2066972336
1971630   ,2069604912
1971631   ,2105235648
1971632   ,2099896496
1971633   ,2099312800
1952653   ,2066453616
1952654   ,2099995504
1952655   ,2066171104
1952657   ,1781800635
1971636   ,2101702688
1971637   ,2105380928
1971645   ,1578713712
1971646   ,2099192448
1971647   ,2099369392
1971650   ,2099318272
1971651   ,2060055776
1971652   ,2105307680
1971655   ,2103065152
1971657   ,2059711504
1971658   ,2070614064
1971659   ,2064349040
1971660   ,2105293392
1971664   ,2052329712
1971668   ,2063950272
1971709   ,2048541072
1971717   ,2065930896
1971741   ,2054285072
1971682   ,2063855680
1971686   ,1767308731
1971702   ,2102076416
1971710   ,1583401088
1971687   ,1766972075
1971688   ,2101215632
1971696   ,2064732176
1971704   ,2102448832
1971689   ,2053657088
1971684   ,2102839296
1971776   ,1767449323
1971743   ,2069188560
1971751   ,1576360816
1971705   ,2103386624
1971759   ,2105979760
1971713   ,1579916528
1971699   ,2105742912
1971721   ,2103113808
1971707   ,1568140992
1971715   ,1577356352
1952660   ,2069680720
1971731   ,2105491632
1971739   ,1576983616
1952662   ,2101711200
1971746   ,2068968752
1971754   ,2102032512
1952666   ,2057193376
1971750   ,1569044384
1971722   ,2100021248
1971730   ,2066782672
1971738   ,2059753040
1952661   ,2070113200
1971753   ,2105388176
1971752   ,2051527568
1971716   ,1579891856
1971724   ,2056920656
1971755   ,2102055408
1971761   ,2101061792
1971797   ,2048408848
1952672   ,2103337776
1971794   ,2105596208
1971805   ,1579281488
1971828   ,2102046928
1971796   ,2054877328
1971830   ,2105981024
1971838   ,2064129648
1971820   ,2064606944
1971827   ,2102239200
1971843   ,2052812448
1971853   ,2052942752
1971869   ,1798594281
1971847   ,2062213552
1971871   ,1350448826
1971819   ,2051125440
1971826   ,2102993824
1971834   ,2102690448
1971858   ,2099059168
1971783   ,2062543040
1952674   ,2099189344
1971810   ,2051076800
1971851   ,2105560944
1971841   ,1568052224
1971857   ,2103901264
1971840   ,1576183712
1971856   ,2062172592
1952683   ,1788733307
1952687   ,1768580859
1952689   ,1767557643
1952695   ,2062549344
1952698   ,1574090448
1952699   ,2070678448
1952701   ,2068848976
1952704   ,1780749707
1971876   ,1767177659
1971877   ,2051271232
1971881   ,2054978064
1971884   ,2052509648
1971888   ,2068775376
1971889   ,2066188320
1971890   ,1781286523
1971895   ,2064832624
1971901   ,2057070624
1971908   ,2060231088
1971910   ,1269893993
1971911   ,2054340864
1971922   ,2099910832
1971923   ,1798923337
1971924   ,2102355712
1971931   ,1790279851
1971932   ,2064393856
1971936   ,2059770816
1971939   ,1605526346
1971941   ,2064111616
1952709   ,2048365920
1952712   ,2069329120
1952713   ,2054421584
1952715   ,1790178779
1971949   ,2047639440
1971951   ,1766972187
1971960   ,1580995280
1971970   ,2105038352
1971989   ,2069062656
1971993   ,2058518128
1971998   ,1767818155
1971999   ,2105499728
1972001   ,2064091184
1972002   ,1766275483
1972013   ,2062467504
1972017   ,2048771184
1972018   ,2067284800
1972019   ,2066546544
1972020   ,2066691808
1972036   ,1306301825
1972045   ,2069081216
1972048   ,2066449920
1972052   ,2066583152
1972053   ,2048752992
1972054   ,1574110608
1972062   ,1112053630
1972066   ,2051015040
1972071   ,2061859872
1972076   ,2048605680
1972085   ,2069635712
1972102   ,2061195616
1972130   ,2099465072
1972131   ,2105670800
1972133   ,1765399291
1972147   ,2049652464
1972156   ,2061984224
1972159   ,2103047216
1972161   ,2099420672
1972165   ,2101694000
1972166   ,2052120592
1972167   ,2102784000
1972170   ,2099410112
1972171   ,2105034784
1972175   ,1580136816
1972177   ,2069663728
1972191   ,2047214336
1972198   ,2064905120
1972199   ,1576215424
1972206   ,2049555200
1972208   ,2064824816
2000801   ,2064015232
2001324   ,2066377328
1982802   ,1580943184
1982810   ,2069651152
1982812   ,2063784416
1982816   ,2048388480
1982817   ,1780146955
1982824   ,2105775456
1982827   ,2098809872
1982828   ,2101180784
1982829   ,2102412672
1982834   ,2101153504
1982838   ,2099683040
1982840   ,2102615344
1982841   ,2103592112
2001301   ,2103419472
2001304   ,2104153200
2001308   ,2060906912
2001323   ,2101372656
1982853   ,2052029840
1982855   ,1789683419
1982857   ,1784766699
1982858   ,1799159433
1982863   ,1575168708
1982869   ,2062697664
1982874   ,1813710058
1982876   ,2069392144
1982877   ,1789181659
1982894   ,2064704192
1982899   ,1580965696
1982903   ,1785783611
1982904   ,2061137248
1982906   ,1604202298
1982907   ,1762944283
1982916   ,2048419520
1982917   ,1715957207
1982918   ,2067274336
1982921   ,1355286826
1982924   ,1783626651
1982933   ,2105562272
1982934   ,2099986336
1982935   ,2105653664
1982936   ,2097871712
1982937   ,2097634896
1982939   ,2105687296
1982940   ,2103913504
1982942   ,2103022400
1982943   ,2105478704
1982944   ,2105879056
1982946   ,2099484400
1982947   ,2102921152
1982948   ,2101766640
1982949   ,2104630080
1982955   ,2055776848
1982957   ,2048401312
1982959   ,1765029083
1982964   ,1785788427
2001326   ,2102671840
2001328   ,2103537728
2001329   ,2103315456
2001331   ,2105199792
2001332   ,2051066800
2001334   ,2061029760
2001335   ,2048734864
2001337   ,2105853040
2001339   ,2099488976
2001343   ,2099107792
2001344   ,2101032064
2001345   ,2099976048
2001347   ,2102561568
2001348   ,2105025520
2001352   ,2104168992
2001354   ,2099168896
2001362   ,2103353360
1982976   ,2063700880
1982983   ,1605789610
1982993   ,1783999803
1982994   ,1768653547
1982995   ,2059268720
1982996   ,1789921947
1983008   ,2048319680
1983009   ,2066965920
1983016   ,2063464544
1983022   ,1768223547
1983024   ,1781445147
1983025   ,1605643098
1983032   ,1781375099
1983033   ,2063897456
1983039   ,2060251232
2001371   ,2063107776
1983043   ,1788737259
1983051   ,2102807920
1983053   ,2101653280
1983054   ,2102103856
1983058   ,2103337952
1983060   ,2105675584
1983069   ,2048352464
1983076   ,2069333264
2001382   ,1767334763
2001383   ,1576949792
1872039   ,2061121952
1872036   ,2103585568
1983077   ,2066151712
1983078   ,1789181051
1983080   ,1764077707
1983081   ,2055121520
1983082   ,2048613600
1983083   ,2067245696
1983089   ,2062718704
1983154   ,1580403120
2001389   ,1781182459
2001393   ,1578525488
2001397   ,1765979083
2001399   ,2061127392
2001407   ,2063026064
2001408   ,2063025216
2001409   ,2054377024
2001411   ,2048418192
2001419   ,2061888816
2001420   ,2068829248
2001423   ,2065758368
2001424   ,1786839067
2001432   ,2052825104
2001435   ,2069646112
1983096   ,1568325950
1983099   ,2067097744
1983100   ,1601170890
1983106   ,2056274688
1983109   ,1529883598
1983117   ,1784055531
1983161   ,2069396976
1983162   ,2061462400
1983178   ,1788225131
1983186   ,2059788880
2001440   ,2060049472
2001447   ,1578515312
1983182   ,1762188474
1983180   ,2061185440
2001439   ,2048455936
1983197   ,2066212624
1983203   ,2060814432
1983205   ,2052024416
2001459   ,2048507440
2000804   ,2067311984
2000805   ,2071075952
2000806   ,2069605728
2000807   ,2105319024
1983218   ,1768454299
1983222   ,1790211563
1983228   ,2050985360
1983232   ,2065554560
1983239   ,2064511616
1983246   ,1789827611
1983250   ,1707021191
1983251   ,2069567408
1983252   ,2059414784
1983256   ,1120932238
1983259   ,1110035470
1983261   ,2106046928
1983262   ,2051599168
2001472   ,2067727696
2001489   ,1785459019
2001491   ,2064336368
2001492   ,2062722400
2001496   ,1569028576
2001504   ,1785041371
2001507   ,1779352507
2001508   ,1787185419
1983263   ,1781782683
1983265   ,2064451568
1983266   ,1767511115
1983268   ,1790344187
1983278   ,1580489488
2001515   ,1580953168
2001517   ,1764033787
2001518   ,2065993072
2001519   ,1790084315
2001520   ,2050955440
2001521   ,2063607952
2001523   ,1789599195
2001531   ,2062118960
2001533   ,2062255616
2001535   ,2059654288
2001544   ,2065920256
2001545   ,1578555968
2001547   ,2105652432
2001550   ,2066505328
2001553   ,2062426688
2000810   ,2060947712
2000812   ,1787960491
1983284   ,1767503579
1983286   ,2048837104
1983289   ,1778955563
1983293   ,1579900416
1983294   ,2049449408
1983296   ,1785652747
1983298   ,1783260571
2001567   ,1782643115
2001568   ,2067040032
2001575   ,2065943008
2001577   ,1787276427
2001580   ,2065458640
2001592   ,2053533088
2001603   ,2102800528
2001605   ,2060406496
2001608   ,2068930512
1983307   ,2061690320
2001610   ,2102225312
1983310   ,1580992928
1983311   ,2061042592
2001612   ,1057447575
2001611   ,2065989328
2001613   ,2048602592
2001614   ,2064801936
2000814   ,2101681216
2000815   ,2101772176
2000816   ,2101084704
2000817   ,2101178688
2000818   ,2063862560
2000820   ,2061204720
2000821   ,2062544144
2000822   ,2103002784
2000823   ,2069309488
2000825   ,2099356400
2000826   ,2099662064
1983332   ,2065995104
1983334   ,2099439920
1983335   ,1708294423
1983336   ,1789823947
1983337   ,2063456656
1983339   ,2066061936
1983342   ,2051341568
1983349   ,2049405888
1983350   ,2099906224
1983351   ,1257265207
1983356   ,2065990320
1983358   ,1577430176
1983360   ,2064851408
1983364   ,1766844587
1983365   ,2102198224
1983370   ,1788373259
1983371   ,1346554602
1983380   ,2065216672
1983383   ,1125695550
1983384   ,2067281888
1983386   ,1789884315
1983391   ,1786045611
1983395   ,2049221712
1983402   ,2069760224
1983409   ,1789369979
1983412   ,1788710347
1983419   ,2048061488
1983423   ,2067183888
1983424   ,2069235456
1983426   ,2069598880
1983430   ,2102787856
1983435   ,2064317552
1983439   ,2049446592
1983454   ,2104784208
1983459   ,2059566752
1983462   ,2056755056
1983468   ,1787829851
1983469   ,1764266251
1983481   ,2098880336
1983490   ,1766741979
1983493   ,2049863824
1983495   ,2058882160
1983498   ,1716885911
1983502   ,2051571120
1983503   ,2062778672
1983505   ,2056621712
1983506   ,1781500139
1983518   ,2069330416
1983521   ,1785976395
1983522   ,1779993339
1983524   ,2066943248
1983525   ,1790427947
1983529   ,2049479136
1983530   ,2062082224
1983531   ,2066075584
1983538   ,2103587952
1983539   ,2054712848
1983547   ,2066451232
1983564   ,2062984112
1983565   ,1798387801
1983568   ,2059692176
1983570   ,2052049392
1983572   ,2047259072
1983573   ,1577393008
1983578   ,2061896128
1983585   ,1578709984
1983590   ,2103065328
1983610   ,1584936304
1983624   ,2069294640
1983625   ,1781979371
1983631   ,1789476667
1983632   ,1767071611
1983641   ,2098805968
1983645   ,2062465408
1983647   ,1767156747
1983652   ,2057653392
1983653   ,1788918203
1983656   ,1767235435
1983658   ,1789966523
1983662   ,1578963600
1983663   ,1788176891
1983667   ,1789607915
1983669   ,1789025707
1983670   ,1765229147
1983677   ,1763873803
1983691   ,2066473088
1983699   ,2066682976
1983703   ,2064473840
1983706   ,1351974442
1983707   ,1789621307
1983708   ,1571025584
1983710   ,1578713392
1983711   ,1577391968
1983712   ,2060234720
1983715   ,1766446699
1983725   ,1587777616
1983726   ,1778734171
1983727   ,2069272128
1983731   ,2050968592
1983734   ,2068806464
1983736   ,1786365995
1983737   ,1120535230
1983740   ,1578147136
1983742   ,1767309771
1983748   ,1768420075
1983754   ,2062525872
1983756   ,2067005680
1983757   ,2068456320
1983764   ,2066310048
1983765   ,2055180128
1983773   ,2062999472
1983782   ,2059688000
1983783   ,1768844731
1983784   ,2061589024
1983785   ,2063783472
2001620   ,1787213115
2000832   ,1789224507
2000829   ,1121262878
1983802   ,2048104352
1983803   ,1789608315
1983804   ,1770819499
1983806   ,2066986752
1983812   ,2068179680
1983817   ,2067663072
1983826   ,1786663419
1983830   ,2047634240
1983840   ,2064708912
1983847   ,2065943296
1983853   ,1768589227
1983865   ,2061857744
1983876   ,2049843952
1983877   ,1114623214
1983883   ,2048771072
1983884   ,2049384480
1983898   ,1778855707
1983907   ,2064839504
1983908   ,2059627552
1983913   ,1780284235
1983916   ,2066698288
1983940   ,2067309296
1983946   ,2067013472
1983948   ,2061823104
1983949   ,2051593440
1983955   ,2061259888
1983957   ,2050983504
1983958   ,1788920747
1983963   ,2069194224
1983964   ,1781211467
1983965   ,1605687194
1983968   ,2062189616
1983839   ,2048811776
1983844   ,2068884192
1983845   ,2062589072
2000833   ,2101353456
2000835   ,2060225776
2000836   ,2101428352
2001621   ,2102606592
1983969   ,2061165392
1983973   ,2054329072
1983974   ,2064005952
1983977   ,1783620059
1983980   ,2049153312
1983984   ,1767072091
2001623   ,2069389904
2000837   ,2099492960
1983985   ,1780561099
1983986   ,1766944539
1983987   ,2065957056
1983988   ,2050966048
1983989   ,2065397728
1983992   ,2066378240
1983993   ,2071065456
1983994   ,1577455936
1983996   ,2066501920
1984000   ,1788233291
2001625   ,2061621152
2001626   ,1764430555
1984010   ,1781425403
2001630   ,2066945424
2001631   ,1782067883
2001632   ,1782997515
2001634   ,2105367520
2001638   ,2062861936
1984013   ,2059905024
1984019   ,2062421616
1984021   ,2054383600
1984027   ,2066328000
1984029   ,2053498576
1984033   ,2051576560
1984037   ,2062019664
1984041   ,1790329787
1984042   ,2064358496
1984047   ,2052908544
1984048   ,1770724603
1984052   ,1800159882
1984055   ,1766741979
1984058   ,2060223184
1984060   ,2105908928
1984062   ,1789786395
1984063   ,2105568864
1984067   ,1606238362
1984071   ,1767314027
1984072   ,1580136800
2001635   ,2066693712
1984074   ,2101607616
1984086   ,2063778304
1984087   ,2058791376
1984089   ,1768844731
1984091   ,2066649760
1984093   ,2099824144
1984108   ,1582880000
2000839   ,2101787136
2000840   ,2053832864
1984114   ,1762497082
1984116   ,1786580251
1984118   ,1977260577
1984119   ,2101537200
1984120   ,2101782736
1984122   ,2048600608
1984124   ,2067224000
1984128   ,1786661243
1984129   ,2069305248
1984132   ,2051669744
1984133   ,2105262912
1984136   ,2105870400
2001640   ,2051225856
2001642   ,2053225808
2001645   ,2062130384
2001648   ,1787429803
2001650   ,2069206752
2001651   ,1789127419
2001652   ,2061912960
2001653   ,2048105312
1984142   ,2053739360
1984143   ,2049706464
1984148   ,2102014224
1984149   ,1827187492
1984150   ,2048433936
1984151   ,2102843552
1984152   ,1576946304
1984154   ,2066458592
1984156   ,1764173499
1984160   ,2060829008
1984167   ,2069571376
1984168   ,2102432800
1984169   ,2104072048
1984170   ,2103422128
1984171   ,1976799153
1984175   ,1768781211
1984176   ,1766942283
1984179   ,2062598848
1984180   ,1789406587
1984181   ,2102980352
00078     ,3393248214
00111     ,3393449702
00118     ,2502270654
00131     ,2672101163
00164     ,3393354502
00176     ,3393198198
00242     ,3304859126
00281     ,2920763766
00342     ,3393240470
00359     ,3393318934
00441     ,3039045594
00451     ,3782413348
00490     ,2975616385
00567     ,2919783014
00686     ,3393216486
00703     ,3393363558
00705     ,3393303942
00729     ,3741964865
00782     ,2770720588
00790     ,3393231526
00841     ,3393387286
00861     ,3393170118
00862     ,3039043898
00874     ,3036825322
00875     ,2756878588
00885     ,3740076475
00897K    ,3393288774
01098     ,3393427654
01808     ,2501585278
01820K    ,3393155414
02328     ,3928483387
02419     ,2503204560
02496     ,3393168390
03817     ,3304850278
03818     ,2976702785
04151     ,2294934728
04511     ,3304806566
04844     ,4195724382
04928     ,3304828294
05198     ,2750541294
05200     ,2505032048
05330     ,2503259918
05391     ,2536436925
05458     ,3304835542
05548     ,2919807969
05566     ,2675416987
05693     ,2116840727
06013     ,3393364854
06073     ,2657290292
06271     ,2737619442
07961     ,4027800849
09238     ,2618605005
09249     ,2654856036
09342     ,2945372466
09363     ,3739944481
20144     ,3739719675
20485     ,3303980458
20723     ,3740003691
20834     ,2658220900
21412     ,2976158241
22405     ,3383024212
22417     ,2624045840
22827     ,2756834956
22989     ,3037114026
23766     ,2676475275
23767     ,3393378982
24562     ,3393231958
25000     ,2519897661
25259     ,2737645202
25626     ,3393106534
26796     ,3393168774
27539     ,2675542618
27798     ,3739875995
28003     ,3036650298
28072     ,3208246578
28326     ,3830426212
28385     ,2626334928
28737     ,2673237930
28752     ,2503154638
28797     ,3926761867
30104     ,2113200868
31713     ,3304850406
31801     ,3393239142
32556     ,2294885851
32935     ,2657402116
33035     ,3248105059
33925     ,3305084422
34095     ,2671799611
34799     ,4195441454
34974     ,2717586156
37137     ,2618916157
38299     ,2812719244
38564     ,2625617200
39203     ,2768506716
40303     ,2756832412
40305     ,2770698220
40973     ,3284879937
42596     ,2976034881
46116     ,2812454012
46152     ,2502440574
46936     ,4130087374
46938     ,2756863212
47087     ,2248069210
47090     ,3926693787
47384     ,2675088971
47390     ,2770655900
47550     ,2976752753
48183     ,2675488890
48253     ,3037022986
48435     ,2671957883
48511     ,3303626234
F0478     ,3598014338
F0565     ,3854805518
F0729     ,2582078279
F1027     ,2756921820
48704     ,3252001795
48821     ,3597178348
F1544K    ,2658251364
49162     ,3740498475
49450     ,2976005969
49516     ,2503255934
49631     ,2508690123
C1423     ,3734251854
C1431     ,3036604346
S1389     ,2639588828
49899K    ,2115467799
50059     ,2717523484
50425     ,2639427340
50427K    ,2579848599
J0596     ,2639999692
36106     ,2641257868
50898     ,2757012076
50897     ,2639668364
50902     ,2639750716
2210      ,3303826026
10083     ,2502954270
E2502     ,2626636528
2306      ,2757122716
81028     ,3305001606
0971      ,3304567610
10240     ,2639975980
10089     ,4130916926
0445      ,2738263012
2783      ,2717587356
10175     ,2641095228
51056     ,2472547216
51099     ,3303686186
51112K    ,2770765260
51156     ,2625491968
51158     ,2639100956
1692      ,2641180204
B0572     ,4195477166
T3315     ,3739575409
C1593     ,2465522752
B0829     ,2468921120
B1162     ,3740219291
51404     ,2294898614
00008K    ,2465445280
00009     ,3038478042
00011     ,2677335563
00018     ,2472800560
00028     ,2640407564
00032     ,3393167062
00039     ,3393346390
51462     ,2465675008
51811     ,2112787604
B1866     ,3739427083
6589      ,2503229502
52410     ,2503164270
52595     ,3740065387
W2615     ,2466314640
F3940     ,2605033787
51985     ,2502552942
52054     ,2114031188
52053     ,2501757374
52129     ,3806166746
52131     ,4195686238
52134     ,2502353294
52140     ,4129530990
52146     ,3995192834
52152     ,4129946942
52153     ,2756689274
52166     ,2946206114
52187     ,3740042187
52189     ,2502037614
52192     ,3531006510
52216     ,3303742378
52218     ,2113410580
52221     ,2501962750
52229     ,2503040366
52234     ,3542762357
52264     ,3302761162
54450     ,2658576628
53400     ,2672187147
53420     ,2976118561
53421     ,3302111290
10222     ,2501878782
03280     ,3304826966
06071K    ,3393455350
07207     ,2655034308
09204     ,2925185206
09339     ,3037009146
32901     ,4134243466
37158     ,3592029876
38582     ,2945923970
42389     ,4129592186
47205     ,3303329754
48129     ,2976689873
H0280     ,2768600220
H0317     ,2976283089
S0339     ,3742945857
F1243     ,3059424635
49010     ,3302958250
49816     ,2625972144
50329     ,2294888337
50834     ,3304304314
50925     ,2624928160
51006     ,2639612332
51077     ,2658486180
51157     ,3304065002
51271     ,2640148140
B1018     ,2624168880
51592     ,2675526091
51391     ,3739413745
B1623     ,4129468462
52404     ,3549388965
52340     ,2502670958
52357     ,2625135488
52359     ,2673144539
51872     ,2505155790
52437     ,4195459614
52559     ,2675569995
52552     ,2662518491
52575     ,2501822910
52579     ,2977020353
A7394     ,3795016005
51984     ,2502605102
52043     ,2768349788
52916     ,2641180604
52963     ,2976061793
52055     ,3304216986
53219     ,2501846798
52136     ,4195762446
52169     ,2625027392
53292     ,3285240433
J1817     ,2977388193
00061     ,4129620110
00058     ,3393408182
53505     ,3528818174
H4530     ,3252159123
53535     ,2502130590
99469     ,2504977934
2774      ,2674073371
55526     ,3740521803
53609     ,2503088590
55980K    ,3739390865
53677     ,3740582363
10223     ,2627224176
3142      ,4130530558
53722     ,3437491389
53731     ,2502751214
56688     ,2641120204
53765     ,2503318446
53766     ,2672189147
53769     ,3739394721
53929     ,3251367843
C2525     ,3739622785
53987     ,4195638094
53992     ,4195659998
57683     ,4195709102
57799     ,2623886144
54029     ,3743068401
57915     ,2504838416
58032     ,4195710110
54056     ,4195707102
58137     ,2657255012
M1849     ,2473031664
A9057     ,4195544606
0997      ,3304266586
54135     ,2502715118
54158     ,3926534270
54176     ,3250704467
M2854     ,2976572721
54184     ,2976371345
54187K    ,3926189195
54188     ,3741412945
59157     ,2579854599
54193     ,3933981662
54194     ,2502733614
54207K    ,2978024161
A9669     ,4121039822
A9673     ,4121634110
M3489     ,2624926928
54225     ,3740129179
59627     ,3926313006
C2967     ,2503324446
C2975     ,2502410526
C3078     ,3147921650
59652     ,3334326657
54242     ,3934096014
54244K    ,3934095982
59920     ,3926042094
54290     ,3285592689
54301     ,2604347819
54310     ,2502402942
60331     ,4195685326
54351     ,3542952949
54359     ,4131098958
64781     ,3304367834
65967     ,4130400318
66652     ,2657639108
71079     ,2672763259
66469     ,2466294304
71666     ,3739694443
66481K    ,2975220209
72198     ,3036403498
66500     ,3741421985
73060     ,3535083582
73082K    ,4195654238
73497     ,3783316644
73686     ,2975573777
66541     ,3531342910
73936     ,3037299098
74249     ,2975857153
74378     ,2112191988
74715     ,2502554526
74885     ,3036577914
756005    ,3931213146
758644    ,2757040076
758896    ,2657823396
759291    ,3854950494
760568    ,2579803783
760835    ,4122048718
761158    ,2673925131
756084    ,2622906064
C2180     ,2770878668
756125    ,4125677294
762942    ,3529823454
756145    ,4129492734
756194    ,3740316987
756197    ,2657997588
756201    ,4120803358
756211    ,2657183492
766560    ,2501764782
756238    ,4130936174
769215    ,2976242577
769374    ,2657167540
769387    ,3795354805
756312    ,3532431246
769517    ,3926073934
756428    ,3740330939
770836    ,3740148283
B3509     ,2771251515
756469    ,4131094270
756473    ,4130414958
776389    ,3248245507
756508    ,4125999086
778300    ,2502467088
778679    ,3543756021
120012    ,2737110747
756572    ,4195543470
120013    ,3038695034
756664    ,3036728922
787238    ,3527999902
